Concatenation of several data files in RES2DINV
  5.0000
3
614
0
0
    875.0000,     15.0000,    5.000000      45.1620 
    880.0000,     15.0000,    5.000000      33.7920 
    885.0000,     15.0000,    5.000000      30.6120 
    890.0000,     15.0000,    5.000000      38.0240 
    895.0000,     15.0000,    5.000000      36.5950 
    900.0000,     15.0000,    5.000000      29.5070 
    915.0000,     15.0000,    5.000000      36.5260 
    930.0000,     15.0000,    5.000000      30.1830 
    935.0000,     15.0000,    5.000000      25.4160 
    940.0000,     15.0000,    5.000000      35.2630 
    945.0000,     15.0000,    5.000000      34.5900 
    950.0000,     15.0000,    5.000000      34.2630 
    955.0000,     15.0000,    5.000000      38.1990 
    960.0000,     15.0000,    5.000000      34.6920 
    965.0000,     15.0000,    5.000000      30.5920 
    970.0000,     15.0000,    5.000000      25.8750 
    975.0000,     15.0000,    5.000000      22.5370 
    980.0000,     15.0000,    5.000000      25.1750 
    990.0000,     15.0000,    5.000000      28.9720 
    815.0000,     20.0000,    4.000000      28.9860 
    820.0000,     20.0000,    4.000000      33.3610 
    840.0000,     20.0000,    4.000000      44.2010 
    845.0000,     20.0000,    4.000000      57.5890 
    850.0000,     20.0000,    4.000000      49.0690 
    855.0000,     20.0000,    4.000000      50.9870 
    860.0000,     20.0000,    4.000000      51.5120 
    865.0000,     20.0000,    4.000000      39.7050 
    870.0000,     20.0000,    4.000000      26.7010 
    875.0000,     20.0000,    4.000000      25.8670 
    880.0000,     20.0000,    4.000000      27.1130 
    895.0000,     20.0000,    4.000000      40.5060 
    905.0000,     20.0000,    4.000000      33.0240 
    920.0000,     20.0000,    4.000000      22.3300 
    925.0000,     20.0000,    4.000000      27.6690 
    935.0000,     20.0000,    4.000000      35.4470 
    940.0000,     20.0000,    4.000000      32.8740 
    945.0000,     20.0000,    4.000000      38.1640 
    950.0000,     20.0000,    4.000000      40.3150 
    955.0000,     20.0000,    4.000000      36.7640 
    960.0000,     20.0000,    4.000000      29.7370 
    965.0000,     20.0000,    4.000000      26.5490 
    970.0000,     20.0000,    4.000000      21.5690 
    975.0000,     20.0000,    4.000000      20.8380 
    980.0000,     20.0000,    4.000000      21.8780 
    830.0000,     20.0000,    5.000000      36.8640 
    835.0000,     20.0000,    5.000000      26.9150 
    840.0000,     20.0000,    5.000000      23.1280 
    855.0000,     20.0000,    5.000000      15.9280 
    860.0000,     20.0000,    5.000000      21.7010 
    865.0000,     20.0000,    5.000000      22.2110 
    880.0000,     20.0000,    5.000000      26.8420 
    885.0000,     20.0000,    5.000000      31.1840 
    910.0000,     20.0000,    5.000000      32.4810 
    915.0000,     20.0000,    5.000000      21.4110 
    920.0000,     20.0000,    5.000000      26.8910 
    925.0000,     20.0000,    5.000000      23.3020 
    930.0000,     20.0000,    5.000000      36.4260 
    935.0000,     20.0000,    5.000000      34.9530 
    940.0000,     20.0000,    5.000000      38.3790 
    945.0000,     20.0000,    5.000000      36.3380 
